Time_ms id positions_x positions_z rotation_y is_signaling score
42779 0 -7 -32 155 0 0
42779 1 40 49 112 0 0
42779 2 61 41 350 0 -3
42879 0 -6 -32 155 0 0
42879 1 41 49 112 0 0
42879 2 61 41 350 0 -3
42979 0 -6 -33 155 0 0
42979 1 41 48 112 0 0
42979 2 61 41 350 0 -3
43079 0 -6 -33 155 0 0
43079 1 42 48 112 0 0
43079 2 61 41 350 0 -3
43180 0 -6 -33 155 0 0
43180 1 43 48 112 0 0
43180 2 61 41 350 0 -3
43279 0 -6 -34 155 0 0
43279 1 43 48 112 0 0
43279 2 61 41 350 0 -3
43379 0 -6 -34 155 0 0
43379 1 44 47 112 0 0
43379 2 61 41 350 0 -3
43479 0 -6 -34 155 0 0
43479 1 45 47 112 0 0
43479 2 60 42 350 0 -3
43579 0 -5 -35 155 0 0
43579 1 45 47 112 0 0
43579 2 60 42 355 0 -3
43680 0 -5 -35 155 0 0
43680 1 46 46 112 0 0
43680 2 60 43 4 0 -3
43779 0 -5 -35 155 0 0
43779 1 47 46 112 0 0
43779 2 60 44 13 0 -3
43879 0 -5 -36 155 0 0
43879 1 47 46 112 0 0
43879 2 60 44 21 0 -3
43979 0 -5 -36 155 0 0
43979 1 48 46 112 0 0
43979 2 61 45 22 0 -3
44079 0 -5 -36 155 0 0
44079 1 48 45 112 0 0
44079 2 61 45 22 0 -3
44180 0 -5 -37 155 0 0
44180 1 49 45 110 0 0
44180 2 61 45 22 0 -3
44279 0 -4 -37 155 0 0
44279 1 50 45 105 0 0
44279 2 61 45 22 0 -3
44379 0 -4 -37 160 0 0
44379 1 50 45 95 0 0
44379 2 61 45 22 0 -3
44479 0 -4 -37 160 0 0
44479 1 50 45 81 0 0
44479 2 61 45 22 0 -3
44579 0 -4 -38 160 0 0
44579 1 50 45 66 0 0
44579 2 61 45 22 0 -3
44680 0 -4 -38 284 0 0
44680 1 51 45 51 0 0
44680 2 61 45 22 0 -3
44779 0 -4 -38 24 0 0
44779 1 51 45 41 0 0
44779 2 61 45 22 0 -3
44879 0 -4 -37 24 0 0
44879 1 51 45 37 0 0
44879 2 61 45 22 0 -3
44979 0 -4 -37 24 0 0
44979 1 51 46 40 0 0
44979 2 61 45 22 0 -3
45079 0 -3 -37 24 0 0
45079 1 52 46 48 0 0
45079 2 61 45 22 0 -3
45180 0 -3 -37 24 0 0
45180 1 52 47 60 0 0
45180 2 61 45 22 0 -3
45279 0 -3 -36 24 0 0
45279 1 53 47 74 0 0
45279 2 61 45 22 0 -3
45379 0 -3 -36 24 0 0
45379 1 54 47 83 0 0
45379 2 61 45 22 0 -3
45479 0 -3 -36 24 0 0
45479 1 54 47 88 0 0
45479 2 61 45 22 0 -3
45579 0 -3 -35 24 0 0
45579 1 54 47 89 0 0
45579 2 61 45 22 0 -3
45680 0 -3 -35 24 0 0
45680 1 55 47 89 0 0
45680 2 61 46 22 0 -3
45779 0 -2 -35 24 0 0
45779 1 55 47 89 0 0
45779 2 61 46 22 0 -3
45879 0 -2 -34 24 0 0
45879 1 55 47 89 0 0
45879 2 61 46 22 0 -3
45979 0 -2 -34 24 0 0
45979 1 55 47 89 0 0
45979 2 61 46 22 0 -3
46079 0 -2 -34 24 0 0
46079 1 55 47 89 0 0
46079 2 61 47 22 0 -3
46180 0 -2 -33 24 0 0
46180 1 55 47 89 0 0
46180 2 62 48 22 0 -3
46279 0 -2 -33 24 0 0
46279 1 55 47 89 0 0
46279 2 62 48 22 0 -3
46379 0 -2 -33 24 0 0
46379 1 55 47 89 0 0
46379 2 62 49 19 0 -3
46479 0 -1 -32 24 0 0
46479 1 55 47 89 0 0
46479 2 63 50 11 0 -3
46579 0 -1 -32 24 0 0
46579 1 55 47 89 0 0
46579 2 63 50 0 0 -3
46680 0 -1 -32 24 0 0
46680 1 55 47 89 0 0
46680 2 63 51 353 0 -3
46779 0 -1 -31 24 0 0
46779 1 55 47 89 0 0
46779 2 63 52 351 0 -3
46879 0 -1 -31 24 0 0
46879 1 55 47 89 0 0
46879 2 63 52 351 0 -3
46979 0 -1 -31 24 0 0
46979 1 55 47 89 0 0
46979 2 62 53 351 0 -3
47079 0 -1 -30 24 0 0
47079 1 55 47 89 0 0
47079 2 62 54 344 0 -3
47180 0 0 -30 24 0 0
47180 1 55 47 89 0 0
47180 2 62 55 334 0 -3
47279 0 0 -30 24 0 0
47279 1 55 47 89 0 0
47279 2 62 55 321 0 -3
47379 0 0 -30 24 0 0
47379 1 55 47 88 0 0
47379 2 62 56 310 0 -3
47479 0 0 -29 24 0 0
47479 1 55 47 83 0 0
47479 2 61 56 290 0 -3
47579 0 0 -29 24 0 0
47579 1 55 47 74 0 0
47579 2 60 56 281 0 -3
47680 0 0 -29 24 0 0
47680 1 55 47 61 0 0
47680 2 60 57 275 0 -3
47779 0 0 -28 24 0 0
47779 1 55 47 45 0 0
47779 2 59 57 273 0 -3
47879 0 0 -28 24 0 0
47879 1 55 47 31 0 0
47879 2 58 57 273 0 -3
47979 0 0 -28 24 0 0
47979 1 55 47 16 0 0
47979 2 57 57 273 0 -3
48079 0 0 -27 24 0 0
48079 1 55 48 4 0 0
48079 2 57 57 273 0 -3
48180 0 0 -27 24 0 0
48180 1 55 48 357 0 0
48180 2 56 57 273 0 -3
48279 0 0 -27 24 0 0
48279 1 55 49 354 0 0
48279 2 55 57 273 0 -3
48379 0 0 -26 24 0 0
48379 1 54 49 354 0 0
48379 2 55 57 273 0 -3
48479 0 1 -26 24 0 0
48479 1 54 50 354 0 0
48479 2 54 57 273 0 -3
48579 0 1 -26 24 0 0
48579 1 54 51 353 0 0
48579 2 53 57 273 0 -3
48680 0 1 -25 24 0 0
48680 1 54 52 348 0 0
48680 2 53 57 273 0 -3
48779 0 1 -25 24 0 0
48779 1 54 52 339 0 0
48779 2 52 57 273 0 -3
48879 0 1 -25 24 0 0
48879 1 54 53 325 0 0
48879 2 51 57 273 0 -3
48979 0 1 -24 24 0 0
48979 1 53 53 311 0 0
48979 2 50 57 273 0 -3
49079 0 1 -24 24 0 0
49079 1 53 54 296 0 0
49079 2 50 57 273 0 -3
49180 0 2 -24 24 0 0
49180 1 52 54 286 0 0
49180 2 49 57 273 0 -3
49279 0 2 -23 24 0 0
49279 1 51 54 280 0 0
49279 2 49 57 273 0 -3
49379 0 2 -23 24 0 0
49379 1 51 54 279 0 0
49379 2 48 57 273 0 -3
49479 0 2 -23 24 0 0
49479 1 50 54 279 0 0
49479 2 47 57 273 0 -3
49579 0 2 -23 24 0 0
49579 1 49 55 279 0 0
49579 2 46 57 273 0 -3
49680 0 2 -22 24 0 0
49680 1 49 55 279 0 0
49680 2 46 57 273 0 -3
49779 0 2 -22 24 0 0
49779 1 48 55 279 0 0
49779 2 45 57 273 0 -3
49879 0 3 -22 24 0 0
49879 1 47 55 279 0 0
49879 2 44 58 273 0 -3
49979 0 3 -21 24 0 0
49979 1 47 55 279 0 0
49979 2 44 58 273 0 -3
50079 0 3 -21 24 0 0
50079 1 46 55 279 0 0
50079 2 43 58 273 0 -3
50180 0 3 -21 150 0 0
50180 1 45 55 279 0 0
50180 2 42 58 273 0 -3
50279 0 3 -21 269 0 0
50279 1 45 55 279 0 0
50279 2 42 58 273 0 -3
50379 0 2 -21 269 0 0
50379 1 44 55 279 0 0
50379 2 41 58 273 0 -3
50479 0 2 -21 269 0 0
50479 1 43 56 279 0 0
50479 2 40 58 273 0 -3
50579 0 2 -21 269 0 0
50579 1 42 56 279 0 0
50579 2 39 58 270 0 -3
50680 0 1 -21 269 0 0
50680 1 42 56 279 0 0
50680 2 39 58 266 0 -3
50779 0 1 -21 269 0 0
50779 1 41 56 279 0 0
50779 2 38 58 266 0 -3
50879 0 1 -21 269 0 0
50879 1 40 56 279 0 0
50879 2 37 58 266 0 -3
50979 0 0 -21 269 0 0
50979 1 40 56 279 0 0
50979 2 37 58 266 0 -3
51079 0 0 -21 269 0 0
51079 1 39 56 279 0 0
51079 2 36 58 266 0 -3
51180 0 0 -21 359 0 0
51180 1 38 56 279 0 0
51180 2 35 58 266 0 -3
51279 0 0 -20 359 0 0
51279 1 38 56 279 0 0
51279 2 34 58 266 0 -3
51379 0 0 -20 359 0 0
51379 1 37 57 279 0 0
51379 2 34 58 261 0 -3
51479 0 0 -20 359 0 0
51479 1 36 57 279 0 0
51479 2 33 57 250 0 -3
51579 0 0 -19 359 0 0
51579 1 36 57 279 0 0
51579 2 32 57 238 0 -3
51680 0 0 -19 359 0 0
51680 1 35 57 279 0 0
51680 2 32 57 225 0 -3
51779 0 0 -19 359 0 0
51779 1 34 57 279 0 0
51779 2 31 56 215 0 -3
51879 0 0 -18 359 0 0
51879 1 33 57 279 0 0
51879 2 31 56 211 0 -3
51979 0 0 -18 359 0 0
51979 1 33 57 279 0 0
51979 2 31 55 210 0 -3
52079 0 0 -18 359 0 0
52079 1 32 57 279 0 0
52079 2 30 55 210 0 -3
52180 0 0 -17 359 0 0
52180 1 31 57 278 0 0
52180 2 30 54 210 0 -3
52279 0 0 -17 359 0 0
52279 1 31 58 273 0 0
52279 2 29 53 210 0 -3
52379 0 0 -17 359 0 0
52379 1 30 58 264 0 0
52379 2 29 53 210 0 -3
52479 0 0 -16 359 0 0
52479 1 29 57 250 0 0
52479 2 29 52 210 0 -3
52579 0 0 -16 359 0 0
52579 1 29 57 235 0 0
52579 2 28 52 210 0 -3
52680 0 0 -16 201 0 0
52680 1 28 57 221 0 0
52680 2 28 51 210 0 -3
52779 0 0 -15 22 0 0
52779 1 28 56 212 0 0
52779 2 28 50 210 0 -3
52879 0 0 -15 22 0 0
52879 1 27 56 207 0 0
52879 2 27 50 210 0 -3
52979 0 0 -15 22 0 0
52979 1 27 55 206 0 0
52979 2 27 49 210 0 -3
53079 0 0 -14 22 0 0
53079 1 27 54 206 0 0
53079 2 27 49 210 0 -3
53180 0 0 -14 22 0 0
53180 1 26 54 206 0 0
53180 2 26 48 210 0 -3
53279 0 0 -14 22 0 0
53279 1 26 53 206 0 0
53279 2 26 47 210 0 -3
53379 0 1 -13 22 0 0
53379 1 26 52 206 0 0
53379 2 26 47 210 0 -3
53479 0 1 -13 22 0 0
53479 1 25 52 206 0 0
53479 2 25 46 210 0 -3
53579 0 1 -13 22 0 0
53579 1 25 51 206 0 0
53579 2 25 46 210 0 -3
53680 0 1 -13 22 0 0
53680 1 25 51 206 0 0
53680 2 24 45 210 0 -3
53779 0 1 -12 22 0 0
53779 1 25 50 206 0 0
53779 2 24 44 210 0 -3
53879 0 1 -12 22 0 0
53879 1 24 49 206 0 0
53879 2 24 44 210 0 -3
53979 0 1 -12 22 0 0
53979 1 24 49 206 0 0
53979 2 23 43 210 0 -3
54079 0 1 -11 22 0 0
54079 1 24 48 206 0 0
54079 2 23 43 210 0 -3
54180 0 2 -11 22 0 0
54180 1 23 47 206 0 0
54180 2 23 42 210 0 -3
54279 0 2 -11 22 0 0
54279 1 23 47 206 0 0
54279 2 22 41 210 0 -3
54379 0 2 -10 22 0 0
54379 1 23 46 206 0 0
54379 2 22 41 210 0 -3
54479 0 2 -10 22 0 0
54479 1 22 46 206 0 0
54479 2 22 40 210 0 -3
54579 0 2 -10 22 0 0
54579 1 22 45 206 0 0
54579 2 21 39 210 0 -3
54680 0 2 -9 22 0 0
54680 1 22 44 206 0 0
54680 2 21 39 210 0 -3
54779 0 2 -9 22 0 0
54779 1 21 44 206 0 0
54779 2 21 38 210 0 -3
54879 0 3 -9 22 0 0
54879 1 21 43 206 0 0
54879 2 20 38 210 0 -3
54979 0 3 -8 22 0 0
54979 1 21 42 206 0 0
54979 2 20 37 210 0 -3
55079 0 3 -8 22 0 0
55079 1 20 42 206 0 0
55079 2 19 36 210 0 -3
55180 0 3 -8 22 0 0
55180 1 20 41 206 0 0
55180 2 19 36 210 0 -3
55279 0 3 -7 22 0 0
55279 1 20 41 206 0 0
55279 2 19 35 210 0 -3
55379 0 3 -7 22 0 0
55379 1 19 40 206 0 0
55379 2 18 35 210 0 -3
55479 0 3 -7 22 0 0
55479 1 19 39 206 0 0
55479 2 18 34 210 0 -3
55579 0 3 -6 22 0 0
55579 1 19 39 206 0 0
55579 2 18 34 210 0 -3
55680 0 4 -6 22 0 0
55680 1 19 38 206 0 0
55680 2 18 34 210 0 -3
55779 0 4 -6 22 0 0
55779 1 18 37 206 0 0
55779 2 18 34 210 0 -3
55879 0 4 -5 22 0 0
55879 1 18 37 206 0 0
55879 2 18 34 210 0 -3
55979 0 4 -5 22 0 0
55979 1 18 36 206 0 0
55979 2 18 34 210 0 -3
56079 0 4 -5 22 0 0
56079 1 17 36 206 0 0
56079 2 18 34 210 0 -3
56180 0 4 -4 22 0 0
56180 1 17 35 206 0 0
56180 2 18 34 210 0 -3
56279 0 4 -4 22 0 0
56279 1 17 34 206 0 0
56279 2 18 34 210 0 -3
56379 0 5 -4 22 0 0
56379 1 17 34 206 0 0
56379 2 18 34 210 0 -3
56479 0 5 -3 22 0 0
56479 1 17 34 206 0 0
56479 2 18 34 210 0 -3
56579 0 5 -3 22 0 0
56579 1 16 34 206 0 0
56579 2 18 34 210 0 -3
56680 0 5 -3 22 0 0
56680 1 16 33 206 0 0
56680 2 18 34 210 0 -3
56779 0 5 -2 22 0 0
56779 1 16 33 206 0 0
56779 2 18 34 210 0 -2
56879 0 5 -2 22 0 0
56879 1 16 32 206 0 0
56879 2 18 34 210 0 -2
56979 0 5 -2 22 0 0
56979 1 15 32 206 0 0
56979 2 18 34 210 0 -2
57079 0 5 -2 22 0 0
57079 1 15 31 206 0 0
57079 2 18 34 210 0 -2
57180 0 6 -1 22 0 0
57180 1 15 30 206 0 0
57180 2 18 34 210 0 -2
57279 0 6 -1 22 0 0
57279 1 14 30 206 0 0
57279 2 18 34 210 0 -2
57379 0 6 -1 22 0 0
57379 1 14 29 206 0 0
57379 2 18 34 210 0 -2
57479 0 6 0 22 0 0
57479 1 14 28 206 0 0
57479 2 18 34 210 0 -2
57579 0 6 0 22 0 0
57579 1 13 28 206 0 0
57579 2 18 34 210 0 -2
57680 0 6 0 22 0 0
57680 1 13 27 206 0 5
57680 2 18 34 210 0 -2
57779 0 6 0 22 0 0
57779 1 13 27 206 0 5
57779 2 18 34 210 0 0
57879 0 7 0 22 0 0
57879 1 12 26 206 0 5
57879 2 18 34 210 0 0
57979 0 7 0 22 0 0
57979 1 12 25 206 0 5
57979 2 18 34 210 0 0
58079 0 7 1 22 0 0
58079 1 12 25 206 0 5
58079 2 18 34 210 0 0
58180 0 7 1 22 0 0
58180 1 12 24 206 0 5
58180 2 18 34 210 0 0
58279 0 7 1 22 0 0
58279 1 11 23 206 0 5
58279 2 18 34 210 0 0
58379 0 7 2 22 0 0
58379 1 11 23 206 0 5
58379 2 18 34 210 0 0
58479 0 7 2 22 0 0
58479 1 11 22 206 0 5
58479 2 18 34 210 0 0
58579 0 7 2 22 0 0
58579 1 10 22 206 0 5
58579 2 18 34 210 0 0
58680 0 8 3 22 0 0
58680 1 10 21 206 0 18
58680 2 18 34 210 0 0
58779 0 7 3 259 0 0
58779 1 10 20 206 0 18
58779 2 18 34 210 0 4
58879 0 7 3 259 0 0
58879 1 9 20 206 0 18
58879 2 18 34 210 0 4
58979 0 7 2 259 0 0
58979 1 9 19 206 0 18
58979 2 18 34 210 0 4
59079 0 7 3 59 0 0
59079 1 9 18 206 0 18
59079 2 18 34 210 0 4
59180 0 7 3 59 0 0
59180 1 8 18 206 0 18
59180 2 18 34 210 0 4
59279 0 7 3 59 0 0
59279 1 8 17 207 0 18
59279 2 18 34 210 0 4
59379 0 8 3 59 0 0
59379 1 8 17 210 0 18
59379 2 18 34 210 0 4
59479 0 8 3 59 0 0
59479 1 7 16 217 0 18
59479 2 18 34 210 0 4
59579 0 8 4 59 0 0
59579 1 7 16 226 0 18
59579 2 18 34 210 0 4
59680 0 8 4 59 0 0
59680 1 6 15 230 0 42
59680 2 18 34 210 0 4
59779 0 9 4 59 0 0
59779 1 6 15 231 0 42
59779 2 18 34 210 0 8
59879 0 9 4 59 0 0
59879 1 5 14 231 0 42
59879 2 18 34 210 0 8
59979 0 9 4 59 0 0
59979 1 5 14 231 0 42
59979 2 18 34 210 0 8
60079 0 10 4 59 0 0
60079 1 4 13 231 0 42
60079 2 18 34 210 0 8
60180 0 10 5 59 0 0
60180 1 4 13 231 0 42
60180 2 18 33 210 0 8
60279 0 10 5 59 0 0
60279 1 4 13 231 0 42
60279 2 18 33 210 0 8
60379 0 11 5 59 0 0
60379 1 4 13 231 0 42
60379 2 18 33 210 0 8
60479 0 11 5 59 0 0
60479 1 4 13 231 0 42
60479 2 17 33 210 0 8
60579 0 11 5 59 0 0
60579 1 4 13 231 0 42
60579 2 17 32 210 0 8
60680 0 11 6 59 0 0
60680 1 4 13 231 0 71
60680 2 17 32 210 0 8
60779 0 12 6 59 0 0
60779 1 4 13 231 0 71
60779 2 16 31 210 0 16
60879 0 12 6 59 0 0
60879 1 4 13 231 1 71
60879 2 16 30 203 0 16
60979 0 12 6 59 0 0
60979 1 4 13 231 1 71
60979 2 16 30 193 0 16
61079 0 13 6 59 0 0
61079 1 4 13 231 1 71
61079 2 16 29 186 0 16
61180 0 13 6 59 0 0
61180 1 4 13 231 1 71
61180 2 15 29 181 0 16
61279 0 13 7 59 0 0
61279 1 4 13 231 1 71
61279 2 15 28 181 0 16
61379 0 14 7 59 0 0
61379 1 4 13 231 1 71
61379 2 15 27 188 0 16
61479 0 14 7 59 0 0
61479 1 4 13 231 1 71
61479 2 15 26 190 0 16
61579 0 14 7 219 0 0
61579 1 4 13 231 1 71
61579 2 15 26 191 0 16
61680 0 14 7 305 0 0
61680 1 4 13 231 1 93
61680 2 15 25 191 0 16
61779 0 14 6 205 0 0
61779 1 4 13 231 1 93
61779 2 15 24 191 0 30
61879 0 14 7 54 0 0
61879 1 4 13 231 1 93
61879 2 15 24 195 0 30
61979 0 14 7 333 0 0
61979 1 4 13 231 1 93
61979 2 15 23 204 0 30
62079 0 14 7 333 0 0
62079 1 4 13 231 1 93
62079 2 14 23 212 0 30
62180 0 14 8 333 0 0
62180 1 4 13 231 1 93
62180 2 14 22 219 0 30
62279 0 14 8 333 0 0
62279 1 4 13 231 1 93
62279 2 13 21 219 0 30
62379 0 14 8 333 0 0
62379 1 4 13 231 1 93
62379 2 13 21 219 0 30
62479 0 13 9 333 0 0
62479 1 4 13 231 1 93
62479 2 13 20 221 0 30
62579 0 13 9 333 0 0
62579 1 4 13 231 1 93
62579 2 12 20 225 0 30
62680 0 13 9 333 0 0
62680 1 4 13 231 1 121
62680 2 12 19 225 0 30
62779 0 13 9 333 0 0
62779 1 4 13 231 1 121
62779 2 11 19 225 0 51
62879 0 13 10 333 0 0
62879 1 4 13 231 1 121
62879 2 11 18 225 0 51
62979 0 13 10 333 0 0
62979 1 4 13 231 1 121
62979 2 10 18 225 0 51
63079 0 12 10 333 0 0
63079 1 4 13 231 1 121
63079 2 10 17 225 0 51
63180 0 12 11 333 0 0
63180 1 4 13 231 1 121
63180 2 9 17 230 0 51
63279 0 12 11 293 0 0
63279 1 4 13 231 1 121
63279 2 9 16 239 0 51
63379 0 12 11 76 0 0
63379 1 4 13 231 1 121
63379 2 8 16 247 0 51
63479 0 13 11 76 0 0
63479 1 4 13 231 1 121
63479 2 7 16 253 0 51
63579 0 13 11 76 0 0
63579 1 4 13 231 1 121
63579 2 7 15 253 0 51
63680 0 13 11 76 0 0
63680 1 4 13 231 1 150
63680 2 6 15 253 1 51
63779 0 14 11 325 0 0
63779 1 4 13 231 1 150
63779 2 5 15 253 1 76
63879 0 14 11 149 0 0
63879 1 4 13 231 1 150
63879 2 5 15 253 1 76
63979 0 14 11 149 0 0
63979 1 4 13 231 1 150
63979 2 5 15 253 1 76
64080 0 14 11 149 0 0
64080 1 4 13 231 1 150
64080 2 5 15 253 1 76
64180 0 14 10 149 0 0
64180 1 4 13 231 1 150
64180 2 5 15 253 1 76
64279 0 15 10 149 0 0
64279 1 4 13 231 1 150
64279 2 5 15 253 1 76
64379 0 15 10 149 0 0
64379 1 4 13 231 1 150
64379 2 5 15 253 1 76
64479 0 15 10 149 0 0
64479 1 4 13 231 1 150
64479 2 5 15 253 1 76
64580 0 15 9 149 0 0
64580 1 4 13 231 1 150
64580 2 5 15 253 1 76
64680 0 15 9 149 0 0
64680 1 4 13 231 1 173
64680 2 5 15 253 1 76
64779 0 15 9 149 0 0
64779 1 4 13 231 1 173
64779 2 5 15 253 1 98
64879 0 16 8 149 0 0
64879 1 4 13 231 1 173
64879 2 5 15 253 1 98
64979 0 16 8 149 0 0
64979 1 4 13 231 1 173
64979 2 5 15 253 1 98
65080 0 16 8 149 0 0
65080 1 4 13 231 1 173
65080 2 5 15 253 1 98
65180 0 16 7 149 0 0
65180 1 4 13 231 1 173
65180 2 5 15 253 1 98
65279 0 16 7 149 0 0
65279 1 4 13 231 1 173
65279 2 5 15 253 1 98
65379 0 16 7 149 0 0
65379 1 4 13 231 1 173
65379 2 5 15 253 1 98
65479 0 17 7 149 0 0
65479 1 4 13 231 1 173
65479 2 5 15 253 1 98
65580 0 17 6 149 0 0
65580 1 4 13 231 1 173
65580 2 5 15 253 1 98
65680 0 17 6 149 0 0
65680 1 4 13 231 1 199
65680 2 5 15 253 1 98
65779 0 17 6 149 0 0
65779 1 4 13 231 1 199
65779 2 5 15 253 1 118
65879 0 17 5 149 0 0
65879 1 4 13 231 1 199
65879 2 5 15 247 1 118
65979 0 18 5 149 0 0
65979 1 4 13 231 1 199
65979 2 5 15 246 1 118
66080 0 18 5 149 0 0
66080 1 4 13 231 1 199
66080 2 5 15 246 1 118
66180 0 18 4 149 0 0
66180 1 4 13 231 1 199
66180 2 5 15 233 1 118
66279 0 18 4 149 0 0
66279 1 4 13 231 1 199
66279 2 5 15 227 1 118
66379 0 18 4 149 0 0
66379 1 4 13 231 1 199
66379 2 5 15 225 1 118
66479 0 18 4 149 0 0
66479 1 4 13 231 1 199
66479 2 5 15 225 1 118
66580 0 19 3 149 0 0
66580 1 4 13 231 1 199
66580 2 5 15 225 1 118
66680 0 19 3 149 0 0
66680 1 4 13 231 1 221
66680 2 5 15 225 1 118
66779 0 19 3 149 0 0
66779 1 4 13 231 1 221
66779 2 5 15 225 1 135
66879 0 19 2 149 0 0
66879 1 4 13 231 1 221
66879 2 5 15 225 1 135
66979 0 19 2 149 0 0
66979 1 4 13 231 1 221
66979 2 5 15 225 1 135
67080 0 19 2 227 0 0
67080 1 4 13 231 1 221
67080 2 5 15 225 1 135
67180 0 19 2 269 0 0
67180 1 4 13 231 1 221
67180 2 5 15 225 1 135
67279 0 19 2 269 0 0
67279 1 4 13 231 1 221
67279 2 5 15 225 1 135
67379 0 19 2 269 0 0
67379 1 4 13 231 1 221
67379 2 5 15 225 1 135
67479 0 18 2 269 0 0
67479 1 4 13 231 1 221
67479 2 5 15 225 1 135
67580 0 18 2 269 0 0
67580 1 4 13 231 1 221
67580 2 5 15 225 1 135
67680 0 17 2 269 0 0
67680 1 4 13 231 1 237
67680 2 5 15 225 1 135
67779 0 17 2 269 0 0
67779 1 4 13 231 1 237
67779 2 5 15 225 1 147
67879 0 17 2 269 0 0
67879 1 4 13 231 1 237
67879 2 5 15 225 1 147
67979 0 16 2 269 0 0
67979 1 4 13 231 1 237
67979 2 5 15 225 1 147
68080 0 16 2 269 0 0
68080 1 4 13 231 1 237
68080 2 5 15 225 1 147
68180 0 16 2 269 0 0
68180 1 3 13 231 1 237
68180 2 5 15 225 1 147
68279 0 15 2 269 0 0
68279 1 3 13 231 1 237
68279 2 5 15 225 1 147
68379 0 15 2 269 0 0
68379 1 3 13 231 1 237
68379 2 5 15 225 1 147
68479 0 15 2 141 0 0
68479 1 3 13 231 1 237
68479 2 5 15 225 1 147
68580 0 15 2 39 0 0
68580 1 3 13 231 1 237
68580 2 5 15 225 1 147
68680 0 15 2 39 0 0
68680 1 3 13 231 1 259
68680 2 5 15 225 1 147
68779 0 16 3 74 0 0
68779 1 3 13 231 1 259
68779 2 5 15 225 1 164
68879 0 16 3 60 0 0
68879 1 3 13 231 1 259
68879 2 5 15 225 1 164
68979 0 16 3 60 0 0
68979 1 3 13 231 1 259
68979 2 5 15 225 1 164
69080 0 17 3 60 0 0
69080 1 3 13 231 1 259
69080 2 5 15 225 1 164
69180 0 17 3 60 0 0
69180 1 3 13 231 1 259
69180 2 5 15 225 1 164
69279 0 17 3 60 0 0
69279 1 3 13 231 1 259
69279 2 5 15 225 1 164
69379 0 17 4 60 0 0
69379 1 3 13 231 1 259
69379 2 5 15 225 1 164
69479 0 18 4 60 0 0
69479 1 3 13 231 1 259
69479 2 5 15 225 1 164
69580 0 18 4 60 0 0
69580 1 3 13 231 1 259
69580 2 5 15 225 1 164
69680 0 18 4 60 0 0
69680 1 3 13 231 1 282
69680 2 5 15 225 1 164
69779 0 19 4 60 0 0
69779 1 3 13 231 1 282
69779 2 5 15 225 1 182
69879 0 19 5 60 0 0
69879 1 3 13 231 1 282
69879 2 5 15 225 1 182
69979 0 19 5 60 0 0
69979 1 3 13 231 1 282
69979 2 5 15 225 1 182
70080 0 20 5 60 0 0
70080 1 3 13 231 1 282
70080 2 5 15 225 1 182
70180 0 20 5 60 0 0
70180 1 3 13 231 1 282
70180 2 5 15 225 1 182
70279 0 20 5 60 0 0
70279 1 3 13 231 1 282
70279 2 5 15 225 1 182
70379 0 21 5 60 0 0
70379 1 3 13 231 1 282
70379 2 5 15 225 1 182
70479 0 21 6 72 0 0
70479 1 3 13 231 1 282
70479 2 5 15 225 1 182
70580 0 21 5 150 0 0
70580 1 3 13 231 1 282
70580 2 5 15 225 1 182
70680 0 21 5 150 0 0
70680 1 3 13 231 1 303
70680 2 5 15 225 1 182
70779 0 21 5 150 0 0
70779 1 3 13 231 1 303
70779 2 5 15 225 1 198
70879 0 22 4 150 0 0
70879 1 3 13 231 1 303
70879 2 5 15 225 1 198
70979 0 22 4 150 0 0
70979 1 3 13 231 1 303
70979 2 5 15 225 1 198
71080 0 22 4 150 0 0
71080 1 3 13 231 1 303
71080 2 5 15 225 1 198
71180 0 22 3 150 0 0
71180 1 3 13 231 1 303
71180 2 5 15 225 1 198
71279 0 22 3 150 0 0
71279 1 3 13 231 1 303
71279 2 5 15 225 1 198
71379 0 22 3 150 0 0
71379 1 3 13 231 1 303
71379 2 5 15 225 1 198
71479 0 23 2 150 0 0
71479 1 3 13 231 1 303
71479 2 5 15 225 1 198
71580 0 23 2 150 0 0
71580 1 3 13 231 1 303
71580 2 5 15 225 1 198
71680 0 23 2 150 0 0
71680 1 3 13 231 1 317
71680 2 5 15 225 1 198
71779 0 23 2 150 0 0
71779 1 3 13 231 1 317
71779 2 5 15 225 1 213
71879 0 23 1 150 0 0
71879 1 3 13 231 1 317
71879 2 5 15 225 1 213
71979 0 23 1 150 0 0
71979 1 3 13 231 1 317
71979 2 5 15 225 1 213
72080 0 24 1 150 0 0
72080 1 3 13 231 1 317
72080 2 5 15 225 1 213
72180 0 24 0 150 0 0
72180 1 3 13 231 1 317
72180 2 5 15 225 1 213
72279 0 24 0 150 0 0
72279 1 3 13 231 1 317
72279 2 5 15 225 1 213
72379 0 24 0 150 0 0
72379 1 3 13 231 1 317
72379 2 5 15 225 1 213
72479 0 24 0 150 0 0
72479 1 3 13 231 1 317
72479 2 5 15 225 1 213
72580 0 24 0 150 0 0
72580 1 3 13 231 1 317
72580 2 5 15 225 1 213
72680 0 25 0 150 0 0
72680 1 3 13 231 1 333
72680 2 5 15 225 1 213
72779 0 25 -1 150 0 0
72779 1 3 13 231 1 333
72779 2 5 15 225 1 224
72879 0 25 -1 150 0 0
72879 1 3 13 231 1 333
72879 2 5 15 225 1 224
72979 0 25 -1 150 0 0
72979 1 3 13 231 1 333
